sample_id,exp_id,assay_id,assay_index,global_index,label,magnification,channel_name,sequence,z_plane,well_diameter_um,x_fov,y_fov,r_fov,x,y,r,filepath
9996_0001_002719,exp-20260204102540-9996,assay-20260204103236-0469,1,2719,live,4.0,BF,0,0,30.0,4591.0,1674.0,36.0,112.0,112.0,89.6,images/9996_0001_002719.png
9996_0001_096593,exp-20260204102540-9996,assay-20260204103330-9793,1,96593,live,4.0,BF,0,0,30.0,3796.0,1536.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_096593.png
9996_0001_031652,exp-20260204102540-9996,assay-20260204103330-9793,1,31652,live,4.0,BF,0,0,30.0,2027.0,2538.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_031652.png
9996_0001_005582,exp-20260204102540-9996,assay-20260204103236-0469,1,5582,live,4.0,BF,0,0,30.0,3280.0,2676.0,36.0,112.0,112.0,89.6,images/9996_0001_005582.png
9996_0001_036235,exp-20260204102540-9996,assay-20260204103330-9793,1,36235,live,4.0,BF,0,0,30.0,3050.0,3001.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_036235.png
9996_0001_054128,exp-20260204102540-9996,assay-20260204103330-9793,1,54128,live,4.0,BF,0,0,30.0,3088.0,2306.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_054128.png
9996_0001_061276,exp-20260204102540-9996,assay-20260204103330-9793,1,61276,live,4.0,BF,0,0,30.0,1106.0,3089.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_061276.png
9996_0001_080501,exp-20260204102540-9996,assay-20260204103330-9793,1,80501,live,4.0,BF,0,0,30.0,1032.0,2950.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_080501.png
9996_0001_045045,exp-20260204102540-9996,assay-20260204103330-9793,1,45045,live,4.0,BF,0,0,30.0,1779.0,977.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_045045.png
9996_0001_111777,exp-20260204102540-9996,assay-20260204103330-9793,1,111777,live,4.0,BF,0,0,30.0,896.0,3101.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_111777.png
9996_0001_113892,exp-20260204102540-9996,assay-20260204103330-9793,1,113892,live,4.0,BF,0,0,30.0,1748.0,2710.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_113892.png
9996_0001_064601,exp-20260204102540-9996,assay-20260204103330-9793,1,64601,live,4.0,BF,0,0,30.0,521.0,3478.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_064601.png
9996_0001_099888,exp-20260204102540-9996,assay-20260204103330-9793,1,99888,live,4.0,BF,0,0,30.0,4004.0,1780.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_099888.png
9996_0001_076547,exp-20260204102540-9996,assay-20260204103330-9793,1,76547,live,4.0,BF,0,0,30.0,3357.0,1904.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_076547.png
9996_0001_022904,exp-20260204102540-9996,assay-20260204103330-9793,1,22904,live,4.0,BF,0,0,30.0,2744.0,971.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_022904.png
9996_0001_002764,exp-20260204102540-9996,assay-20260204103236-0469,1,2764,live,4.0,BF,0,0,30.0,449.0,1342.0,36.0,112.0,112.0,89.6,images/9996_0001_002764.png
9996_0001_104808,exp-20260204102540-9996,assay-20260204103330-9793,1,104808,live,4.0,BF,0,0,30.0,503.0,2677.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_104808.png
9996_0001_073151,exp-20260204102540-9996,assay-20260204103330-9793,1,73151,live,4.0,BF,0,0,30.0,4032.0,1264.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_073151.png
9996_0001_094975,exp-20260204102540-9996,assay-20260204103330-9793,1,94975,live,4.0,BF,0,0,30.0,1250.0,1554.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_094975.png
9996_0001_089399,exp-20260204102540-9996,assay-20260204103330-9793,1,89399,live,4.0,BF,0,0,30.0,790.0,525.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_089399.png
9996_0001_015952,exp-20260204102540-9996,assay-20260204103330-9793,1,15952,live,4.0,BF,0,0,30.0,2309.0,3078.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_015952.png
9996_0001_094596,exp-20260204102540-9996,assay-20260204103330-9793,1,94596,live,4.0,BF,0,0,30.0,4035.0,1717.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_094596.png
9996_0001_099476,exp-20260204102540-9996,assay-20260204103330-9793,1,99476,live,4.0,BF,0,0,30.0,1717.0,1762.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_099476.png
9996_0001_065750,exp-20260204102540-9996,assay-20260204103330-9793,1,65750,live,4.0,BF,0,0,30.0,718.0,3898.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_065750.png
9996_0001_057610,exp-20260204102540-9996,assay-20260204103330-9793,1,57610,live,4.0,BF,0,0,30.0,2343.0,2321.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_057610.png
9996_0001_041244,exp-20260204102540-9996,assay-20260204103330-9793,1,41244,live,4.0,BF,0,0,30.0,638.0,3502.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_041244.png
9996_0001_042055,exp-20260204102540-9996,assay-20260204103330-9793,1,42055,live,4.0,BF,0,0,30.0,4419.0,3616.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_042055.png
9996_0001_052552,exp-20260204102540-9996,assay-20260204103330-9793,1,52552,live,4.0,BF,0,0,30.0,1528.0,1622.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_052552.png
9996_0001_085097,exp-20260204102540-9996,assay-20260204103330-9793,1,85097,live,4.0,BF,0,0,30.0,1967.0,3467.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_085097.png
9996_0001_083805,exp-20260204102540-9996,assay-20260204103330-9793,1,83805,live,4.0,BF,0,0,30.0,1869.0,3046.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_083805.png
9996_0001_058557,exp-20260204102540-9996,assay-20260204103330-9793,1,58557,live,4.0,BF,0,0,30.0,2614.0,2961.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_058557.png
9996_0001_010406,exp-20260204102540-9996,assay-20260204103330-9793,1,10406,live,4.0,BF,0,0,30.0,2762.0,2104.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_010406.png
9996_0001_017156,exp-20260204102540-9996,assay-20260204103330-9793,1,17156,live,4.0,BF,0,0,30.0,3303.0,2996.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_017156.png
9996_0001_028359,exp-20260204102540-9996,assay-20260204103330-9793,1,28359,live,4.0,BF,0,0,30.0,2911.0,1594.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_028359.png
9996_0001_106301,exp-20260204102540-9996,assay-20260204103330-9793,1,106301,live,4.0,BF,0,0,30.0,2404.0,2918.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_106301.png
9996_0001_117783,exp-20260204102540-9996,assay-20260204103330-9793,1,117783,live,4.0,BF,0,0,30.0,3970.0,3584.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_117783.png
9996_0001_065790,exp-20260204102540-9996,assay-20260204103330-9793,1,65790,live,4.0,BF,0,0,30.0,1485.0,3346.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_065790.png
9996_0001_007770,exp-20260204102540-9996,assay-20260204103330-9793,1,7770,live,4.0,BF,0,0,30.0,1968.0,1260.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_007770.png
9996_0001_077322,exp-20260204102540-9996,assay-20260204103330-9793,1,77322,live,4.0,BF,0,0,30.0,1795.0,2411.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_077322.png
9996_0001_071162,exp-20260204102540-9996,assay-20260204103330-9793,1,71162,live,4.0,BF,0,0,30.0,3883.0,562.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_071162.png
9996_0001_017874,exp-20260204102540-9996,assay-20260204103330-9793,1,17874,live,4.0,BF,0,0,30.0,849.0,3493.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_017874.png
9996_0001_007343,exp-20260204102540-9996,assay-20260204103236-0469,1,7343,live,4.0,BF,0,0,30.0,4467.0,3066.0,36.0,112.0,112.0,89.6,images/9996_0001_007343.png
9996_0001_077745,exp-20260204102540-9996,assay-20260204103330-9793,1,77745,live,4.0,BF,0,0,30.0,3876.0,2477.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_077745.png
9996_0001_007381,exp-20260204102540-9996,assay-20260204103236-0469,1,7381,live,4.0,BF,0,0,30.0,4463.0,3370.0,36.0,112.0,112.0,89.6,images/9996_0001_007381.png
9996_0001_077313,exp-20260204102540-9996,assay-20260204103330-9793,1,77313,live,4.0,BF,0,0,30.0,2118.0,2362.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_077313.png
9996_0001_022834,exp-20260204102540-9996,assay-20260204103330-9793,1,22834,live,4.0,BF,0,0,30.0,2893.0,720.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_022834.png
9996_0001_108357,exp-20260204102540-9996,assay-20260204103330-9793,1,108357,live,4.0,BF,0,0,30.0,1143.0,3787.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_108357.png
9996_0001_093509,exp-20260204102540-9996,assay-20260204103330-9793,1,93509,live,4.0,BF,0,0,30.0,3931.0,859.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_093509.png
9996_0001_021668,exp-20260204102540-9996,assay-20260204103330-9793,1,21668,live,4.0,BF,0,0,30.0,3442.0,3910.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_021668.png
9996_0001_063658,exp-20260204102540-9996,assay-20260204103330-9793,1,63658,live,4.0,BF,0,0,30.0,495.0,3769.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_063658.png
9996_0001_016180,exp-20260204102540-9996,assay-20260204103236-0469,1,16180,live,4.0,BF,0,0,30.0,2362.0,2864.0,36.0,112.0,112.0,89.6,images/9996_0001_016180.png
9996_0001_075813,exp-20260204102540-9996,assay-20260204103330-9793,1,75813,live,4.0,BF,0,0,30.0,4639.0,1279.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_075813.png
9996_0001_106849,exp-20260204102540-9996,assay-20260204103330-9793,1,106849,live,4.0,BF,0,0,30.0,3926.0,1415.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_106849.png
9996_0001_014208,exp-20260204102540-9996,assay-20260204103330-9793,1,14208,live,4.0,BF,0,0,30.0,3898.0,3419.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_014208.png
9996_0001_094652,exp-20260204102540-9996,assay-20260204103330-9793,1,94652,live,4.0,BF,0,0,30.0,4889.0,1216.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_094652.png
9996_0001_106618,exp-20260204102540-9996,assay-20260204103330-9793,1,106618,live,4.0,BF,0,0,30.0,5074.0,2582.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_106618.png
9996_0001_081041,exp-20260204102540-9996,assay-20260204103330-9793,1,81041,live,4.0,BF,0,0,30.0,4142.0,2722.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_081041.png
9996_0001_090534,exp-20260204102540-9996,assay-20260204103330-9793,1,90534,live,4.0,BF,0,0,30.0,1021.0,892.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_090534.png
9996_0001_075259,exp-20260204102540-9996,assay-20260204103330-9793,1,75259,live,4.0,BF,0,0,30.0,3494.0,1487.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_075259.png
9996_0001_089377,exp-20260204102540-9996,assay-20260204103330-9793,1,89377,live,4.0,BF,0,0,30.0,1202.0,427.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_089377.png
9996_0001_020115,exp-20260204102540-9996,assay-20260204103330-9793,1,20115,live,4.0,BF,0,0,30.0,1426.0,3475.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_020115.png
9996_0001_109116,exp-20260204102540-9996,assay-20260204103330-9793,1,109116,live,4.0,BF,0,0,30.0,4458.0,3661.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_109116.png
9996_0001_019645,exp-20260204102540-9996,assay-20260204103330-9793,1,19645,live,4.0,BF,0,0,30.0,3861.0,3991.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_019645.png
9996_0001_047088,exp-20260204102540-9996,assay-20260204103236-0469,1,47088,live,4.0,BF,0,0,30.0,4748.0,3847.0,36.0,112.0,112.0,89.6,images/9996_0001_047088.png
9996_0001_028625,exp-20260204102540-9996,assay-20260204103330-9793,1,28625,live,4.0,BF,0,0,30.0,4292.0,1148.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_028625.png
9996_0001_020350,exp-20260204102540-9996,assay-20260204103330-9793,1,20350,live,4.0,BF,0,0,30.0,2568.0,3585.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_020350.png
9996_0001_019940,exp-20260204102540-9996,assay-20260204103330-9793,1,19940,live,4.0,BF,0,0,30.0,399.0,3568.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_019940.png
9996_0001_011794,exp-20260204102540-9996,assay-20260204103330-9793,1,11794,live,4.0,BF,0,0,30.0,4458.0,1978.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_011794.png
9996_0001_116195,exp-20260204102540-9996,assay-20260204103330-9793,1,116195,live,4.0,BF,0,0,30.0,779.0,3548.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_116195.png
9996_0001_109395,exp-20260204102540-9996,assay-20260204103330-9793,1,109395,live,4.0,BF,0,0,30.0,787.0,3847.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_109395.png
9996_0001_007826,exp-20260204102540-9996,assay-20260204103330-9793,1,7826,live,4.0,BF,0,0,30.0,1849.0,1462.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_007826.png
9996_0001_061113,exp-20260204102540-9996,assay-20260204103330-9793,1,61113,live,4.0,BF,0,0,30.0,905.0,2529.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_061113.png
9996_0001_099653,exp-20260204102540-9996,assay-20260204103330-9793,1,99653,live,4.0,BF,0,0,30.0,1888.0,2373.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_099653.png
9996_0001_041238,exp-20260204102540-9996,assay-20260204103330-9793,1,41238,live,4.0,BF,0,0,30.0,1137.0,3456.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_041238.png
9996_0001_058648,exp-20260204102540-9996,assay-20260204103330-9793,1,58648,live,4.0,BF,0,0,30.0,2846.0,3268.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_058648.png
9996_0001_048460,exp-20260204102540-9996,assay-20260204103330-9793,1,48460,live,4.0,BF,0,0,30.0,1358.0,741.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_048460.png
9996_0001_014393,exp-20260204102540-9996,assay-20260204103330-9793,1,14393,live,4.0,BF,0,0,30.0,4660.0,3375.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_014393.png
9996_0001_082310,exp-20260204102540-9996,assay-20260204103330-9793,1,82310,live,4.0,BF,0,0,30.0,4693.0,2891.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_082310.png
9996_0001_101912,exp-20260204102540-9996,assay-20260204103330-9793,1,101912,live,4.0,BF,0,0,30.0,3644.0,1704.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_101912.png
9996_0001_006877,exp-20260204102540-9996,assay-20260204103236-0469,1,6877,live,4.0,BF,0,0,30.0,3726.0,3429.0,36.0,112.0,112.0,89.6,images/9996_0001_006877.png
9996_0001_107829,exp-20260204102540-9996,assay-20260204103330-9793,1,107829,live,4.0,BF,0,0,30.0,3698.0,3441.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_107829.png
9996_0001_081561,exp-20260204102540-9996,assay-20260204103330-9793,1,81561,live,4.0,BF,0,0,30.0,1115.0,3064.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_081561.png
9996_0001_106711,exp-20260204102540-9996,assay-20260204103330-9793,1,106711,live,4.0,BF,0,0,30.0,4573.0,2936.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_106711.png
9996_0001_077825,exp-20260204102540-9996,assay-20260204103330-9793,1,77825,live,4.0,BF,0,0,30.0,4436.0,2077.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_077825.png
9996_0001_116571,exp-20260204102540-9996,assay-20260204103330-9793,1,116571,live,4.0,BF,0,0,30.0,2505.0,3621.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_116571.png
9996_0001_093274,exp-20260204102540-9996,assay-20260204103330-9793,1,93274,live,4.0,BF,0,0,30.0,4855.0,490.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_093274.png
9996_0001_032167,exp-20260204102540-9996,assay-20260204103330-9793,1,32167,live,4.0,BF,0,0,30.0,4522.0,2253.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_032167.png
9996_0001_080918,exp-20260204102540-9996,assay-20260204103330-9793,1,80918,live,4.0,BF,0,0,30.0,2762.0,3015.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_080918.png
9996_0001_042148,exp-20260204102540-9996,assay-20260204103330-9793,1,42148,live,4.0,BF,0,0,30.0,4798.0,3840.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_042148.png
9996_0001_017181,exp-20260204102540-9996,assay-20260204103330-9793,1,17181,live,4.0,BF,0,0,30.0,3918.0,3052.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_017181.png
9996_0001_104472,exp-20260204102540-9996,assay-20260204103330-9793,1,104472,live,4.0,BF,0,0,30.0,4111.0,2946.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_104472.png
9996_0001_098405,exp-20260204102540-9996,assay-20260204103330-9793,1,98405,live,4.0,BF,0,0,30.0,864.0,2303.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_098405.png
9996_0001_002278,exp-20260204102540-9996,assay-20260204103236-0469,1,2278,live,4.0,BF,0,0,30.0,4472.0,1584.0,36.0,112.0,112.0,89.6,images/9996_0001_002278.png
9996_0001_073445,exp-20260204102540-9996,assay-20260204103330-9793,1,73445,live,4.0,BF,0,0,30.0,4381.0,1622.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_073445.png
9996_0001_073095,exp-20260204102540-9996,assay-20260204103330-9793,1,73095,live,4.0,BF,0,0,30.0,4152.0,1062.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_073095.png
9996_0001_095559,exp-20260204102540-9996,assay-20260204103330-9793,1,95559,live,4.0,BF,0,0,30.0,3537.0,1522.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_095559.png
9996_0001_006013,exp-20260204102540-9996,assay-20260204103236-0469,1,6013,live,4.0,BF,0,0,30.0,3397.0,3400.0,36.0,112.0,112.0,89.6,images/9996_0001_006013.png
9996_0001_111622,exp-20260204102540-9996,assay-20260204103330-9793,1,111622,live,4.0,BF,0,0,30.0,4182.0,2585.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_111622.png
9996_0001_088028,exp-20260204102540-9996,assay-20260204103330-9793,1,88028,live,4.0,BF,0,0,30.0,1101.0,3649.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_088028.png
9996_0001_084995,exp-20260204102540-9996,assay-20260204103330-9793,1,84995,live,4.0,BF,0,0,30.0,967.0,3813.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_084995.png
9996_0001_032985,exp-20260204102540-9996,assay-20260204103330-9793,1,32985,live,4.0,BF,0,0,30.0,3903.0,2209.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_032985.png
9996_0001_036162,exp-20260204102540-9996,assay-20260204103330-9793,1,36162,live,4.0,BF,0,0,30.0,3023.0,2749.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_036162.png
9996_0001_059544,exp-20260204102540-9996,assay-20260204103330-9793,1,59544,live,4.0,BF,0,0,30.0,2671.0,2822.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_059544.png
9996_0001_083000,exp-20260204102540-9996,assay-20260204103330-9793,1,83000,live,4.0,BF,0,0,30.0,2400.0,3137.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_083000.png
9996_0001_064829,exp-20260204102540-9996,assay-20260204103330-9793,1,64829,live,4.0,BF,0,0,30.0,2104.0,3542.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_064829.png
9996_0001_027582,exp-20260204102540-9996,assay-20260204103330-9793,1,27582,live,4.0,BF,0,0,30.0,3382.0,1789.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_027582.png
9996_0001_062206,exp-20260204102540-9996,assay-20260204103330-9793,1,62206,live,4.0,BF,0,0,30.0,3277.0,2835.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_062206.png
9996_0001_075740,exp-20260204102540-9996,assay-20260204103330-9793,1,75740,live,4.0,BF,0,0,30.0,4612.0,1026.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_075740.png
9996_0001_094305,exp-20260204102540-9996,assay-20260204103330-9793,1,94305,live,4.0,BF,0,0,30.0,3011.0,1405.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_094305.png
9996_0001_066365,exp-20260204102540-9996,assay-20260204103330-9793,1,66365,live,4.0,BF,0,0,30.0,2037.0,3892.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_066365.png
9996_0001_035794,exp-20260204102540-9996,assay-20260204103330-9793,1,35794,live,4.0,BF,0,0,30.0,764.0,2882.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_035794.png
9996_0001_006130,exp-20260204102540-9996,assay-20260204103236-0469,1,6130,live,4.0,BF,0,0,30.0,666.0,2930.0,36.0,112.0,112.0,89.6,images/9996_0001_006130.png
9996_0001_072769,exp-20260204102540-9996,assay-20260204103330-9793,1,72769,live,4.0,BF,0,0,30.0,1804.0,1346.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_072769.png
9996_0001_102557,exp-20260204102540-9996,assay-20260204103330-9793,1,102557,live,4.0,BF,0,0,30.0,4901.0,560.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_102557.png
9996_0001_114319,exp-20260204102540-9996,assay-20260204103330-9793,1,114319,live,4.0,BF,0,0,30.0,3213.0,2822.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_114319.png
9996_0001_002158,exp-20260204102540-9996,assay-20260204103330-9793,1,2158,live,4.0,BF,0,0,30.0,979.0,783.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_002158.png
9996_0001_073178,exp-20260204102540-9996,assay-20260204103330-9793,1,73178,live,4.0,BF,0,0,30.0,3914.0,1364.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_073178.png
9996_0001_057852,exp-20260204102540-9996,assay-20260204103330-9793,1,57852,live,4.0,BF,0,0,30.0,3896.0,2434.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_057852.png
9996_0001_087280,exp-20260204102540-9996,assay-20260204103330-9793,1,87280,live,4.0,BF,0,0,30.0,1572.0,3945.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_087280.png
9996_0001_057094,exp-20260204102540-9996,assay-20260204103330-9793,1,57094,live,4.0,BF,0,0,30.0,762.0,1902.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_057094.png
9996_0001_010045,exp-20260204102540-9996,assay-20260204103330-9793,1,10045,live,4.0,BF,0,0,30.0,915.0,2241.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_010045.png
9996_0001_069483,exp-20260204102540-9996,assay-20260204103330-9793,1,69483,live,4.0,BF,0,0,30.0,3096.0,405.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_069483.png
9996_0001_080540,exp-20260204102540-9996,assay-20260204103330-9793,1,80540,live,4.0,BF,0,0,30.0,768.0,3100.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_080540.png
9996_0001_003606,exp-20260204102540-9996,assay-20260204103330-9793,1,3606,live,4.0,BF,0,0,30.0,2792.0,859.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_003606.png
9996_0001_063454,exp-20260204102540-9996,assay-20260204103330-9793,1,63454,live,4.0,BF,0,0,30.0,4308.0,3838.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_063454.png
9996_0001_060932,exp-20260204102540-9996,assay-20260204103330-9793,1,60932,live,4.0,BF,0,0,30.0,4368.0,2696.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_060932.png
9996_0001_046214,exp-20260204102540-9996,assay-20260204103330-9793,1,46214,live,4.0,BF,0,0,30.0,2423.0,792.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_046214.png
9996_0001_021122,exp-20260204102540-9996,assay-20260204103330-9793,1,21122,live,4.0,BF,0,0,30.0,1804.0,3388.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_021122.png
9996_0001_015553,exp-20260204102540-9996,assay-20260204103330-9793,1,15553,live,4.0,BF,0,0,30.0,784.0,3065.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_015553.png
9996_0001_001683,exp-20260204102540-9996,assay-20260204103330-9793,1,1683,live,4.0,BF,0,0,30.0,3243.0,637.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_001683.png
9996_0001_088414,exp-20260204102540-9996,assay-20260204103330-9793,1,88414,live,4.0,BF,0,0,30.0,2714.0,3611.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_088414.png
9996_0001_099435,exp-20260204102540-9996,assay-20260204103330-9793,1,99435,live,4.0,BF,0,0,30.0,893.0,2314.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_099435.png
9996_0001_088879,exp-20260204102540-9996,assay-20260204103330-9793,1,88879,live,4.0,BF,0,0,30.0,4707.0,3830.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_088879.png
9996_0001_105204,exp-20260204102540-9996,assay-20260204103330-9793,1,105204,live,4.0,BF,0,0,30.0,2702.0,2644.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_105204.png
9996_0001_009273,exp-20260204102540-9996,assay-20260204103236-0469,1,9273,live,4.0,BF,0,0,30.0,4456.0,4131.0,36.0,112.0,112.0,89.6,images/9996_0001_009273.png
9996_0001_104923,exp-20260204102540-9996,assay-20260204103330-9793,1,104923,live,4.0,BF,0,0,30.0,441.0,3082.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_104923.png
9996_0001_001758,exp-20260204102540-9996,assay-20260204103236-0469,1,1758,live,4.0,BF,0,0,30.0,3959.0,780.0,36.0,112.0,112.0,89.6,images/9996_0001_001758.png
9996_0001_081281,exp-20260204102540-9996,assay-20260204103330-9793,1,81281,live,4.0,BF,0,0,30.0,4727.0,2879.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_081281.png
9996_0001_007346,exp-20260204102540-9996,assay-20260204103236-0469,1,7346,live,4.0,BF,0,0,30.0,4731.0,3069.0,36.0,112.0,112.0,89.6,images/9996_0001_007346.png
9996_0001_022657,exp-20260204102540-9996,assay-20260204103330-9793,1,22657,live,4.0,BF,0,0,30.0,1748.0,811.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_022657.png
9996_0001_021661,exp-20260204102540-9996,assay-20260204103330-9793,1,21661,live,4.0,BF,0,0,30.0,3883.0,3861.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_021661.png
9996_0001_108183,exp-20260204102540-9996,assay-20260204103330-9793,1,108183,live,4.0,BF,0,0,30.0,5013.0,3957.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_108183.png
9996_0001_008104,exp-20260204102540-9996,assay-20260204103330-9793,1,8104,live,4.0,BF,0,0,30.0,2961.0,1725.0,21.0,112.0,112.0,52.266666666666666,images/9996_0001_008104.png
