sample_id,filepath,label,exp_id,mean_intensity,std_intensity,dynamic_range,pct_zero,sharpness,outlier_mean_intensity,outlier_std_intensity,outlier_dynamic_range,outlier_pct_zero,outlier_sharpness,n_outlier_metrics,outlier_in
9996_0001_097356,images/9996_0001_097356.png,live,exp-20260204102540-9996,182.94445776871729,26.873824352086118,255.0,0.21385457888635728,106.37631754020973,False,False,False,True,False,1,pct_zero
9996_0001_059874,images/9996_0001_059874.png,live,exp-20260204102540-9996,176.8289523657225,29.03143093196773,255.0,0.21588342295160612,79.74819927391685,False,False,False,True,False,1,pct_zero
9996_0001_001763,images/9996_0001_001763.png,live,exp-20260204102540-9996,179.7802035226614,29.448448022536045,255.0,0.22191567204462304,124.2822557171354,False,False,False,True,False,1,pct_zero
9996_0001_093668,images/9996_0001_093668.png,live,exp-20260204102540-9996,143.90778373850787,25.440776426032706,255.0,0.19145244600442735,135.94974409286795,True,False,False,False,False,1,mean_intensity
9996_0001_068054,images/9996_0001_068054.png,live,exp-20260204102540-9996,180.9295406473241,25.001603575511766,255.0,0.20353593806122042,405.3568755734148,False,False,False,False,True,1,sharpness
9996_0001_044919,images/9996_0001_044919.png,live,exp-20260204102540-9996,4.522739955357143,2.4398702079568193,15.0,5.4926658163265305,118.27645755368818,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_079863,images/9996_0001_079863.png,live,exp-20260204102540-9996,184.8320313280454,19.14548033719209,180.0,0.0,0.574096061411312,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_100643,images/9996_0001_100643.png,live,exp-20260204102540-9996,189.91637700267688,19.06515989729038,193.0,0.0,0.549892001704404,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_013758,images/9996_0001_013758.png,live,exp-20260204102540-9996,185.8636472705459,28.363810094381595,255.0,0.22795440911817635,214.2972635494446,False,False,False,True,False,1,pct_zero
9996_0001_074258,images/9996_0001_074258.png,live,exp-20260204102540-9996,175.87691601468944,19.79521229810389,186.0,0.0,0.5623620748570087,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_072857,images/9996_0001_072857.png,live,exp-20260204102540-9996,4.544204400510204,2.4376061047667115,15.0,5.319276147959184,118.50519161525585,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_069845,images/9996_0001_069845.png,live,exp-20260204102540-9996,167.96044893646712,21.213094204324523,255.0,0.19137611386878775,80.67596788140295,False,True,False,False,False,1,std_intensity
9996_0001_041359,images/9996_0001_041359.png,live,exp-20260204102540-9996,4.547971141581633,2.4539303218871957,15.0,5.48469387755102,120.15437738943545,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_074574,images/9996_0001_074574.png,live,exp-20260204102540-9996,187.96061151079138,27.697024518384964,255.0,0.21782573940847322,151.4997128790882,False,False,False,True,False,1,pct_zero
9996_0001_074536,images/9996_0001_074536.png,live,exp-20260204102540-9996,147.90430536176999,26.33880370530724,255.0,0.1773968507075942,184.07262831082613,True,False,False,False,False,1,mean_intensity
9996_0001_110826,images/9996_0001_110826.png,live,exp-20260204102540-9996,181.92356344772546,21.94513954096967,196.0,0.0,0.5579546404827251,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_096314,images/9996_0001_096314.png,live,exp-20260204102540-9996,184.86185748247,28.61726043198309,255.0,0.21974948558643148,78.44124874998563,False,False,False,True,False,1,pct_zero
9996_0001_066702,images/9996_0001_066702.png,live,exp-20260204102540-9996,189.85415292353824,21.558908245368933,196.0,0.0,0.5329409812815321,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_101990,images/9996_0001_101990.png,live,exp-20260204102540-9996,169.81440869235226,29.776566740465707,255.0,0.22170291808975973,91.79252873221579,False,False,False,True,False,1,pct_zero
9996_0001_040236,images/9996_0001_040236.png,live,exp-20260204102540-9996,4.548070790816326,2.440499092187549,15.0,5.448820153061225,118.31482832703394,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_079959,images/9996_0001_079959.png,live,exp-20260204102540-9996,171.88305389221557,19.765811434185704,187.0,0.0,0.5436918827060833,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_005115,images/9996_0001_005115.png,live,exp-20260204102540-9996,4.536910076530612,2.439419224713859,14.0,5.373086734693878,118.82525464513864,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_047995,images/9996_0001_047995.png,live,exp-20260204102540-9996,166.98309583682592,28.889691438091425,255.0,0.21953458667624634,113.6594854255976,False,False,False,True,False,1,pct_zero
9996_0001_036521,images/9996_0001_036521.png,live,exp-20260204102540-9996,187.83352642723023,19.067885245032308,178.0,0.0,0.5526944529546379,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_032057,images/9996_0001_032057.png,live,exp-20260204102540-9996,162.91213614508308,30.20499726826867,255.0,0.23941104881990302,68.66947217212119,False,False,False,True,False,1,pct_zero
9996_0001_095776,images/9996_0001_095776.png,live,exp-20260204102540-9996,187.96078901134004,18.23044939244988,186.0,0.0,0.553926698594479,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_101688,images/9996_0001_101688.png,live,exp-20260204102540-9996,4.544523278061225,2.4466099670302803,15.0,5.508609693877551,120.3883608007352,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_059150,images/9996_0001_059150.png,live,exp-20260204102540-9996,4.5444435586734695,2.433207279600446,16.0,5.283402423469387,117.77199440431424,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_093424,images/9996_0001_093424.png,live,exp-20260204102540-9996,4.52913743622449,2.4322590547267082,15.0,5.369100765306122,117.63170884972327,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_062752,images/9996_0001_062752.png,live,exp-20260204102540-9996,179.97881643573055,21.652800262758387,181.0,0.0,0.5385407793346598,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_087676,images/9996_0001_087676.png,live,exp-20260204102540-9996,178.9451920773101,17.884841446182065,177.0,0.0,0.5656198293550462,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_067213,images/9996_0001_067213.png,live,exp-20260204102540-9996,4.538464604591836,2.434267231383077,14.0,5.496651785714286,118.53169353324,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_056414,images/9996_0001_056414.png,live,exp-20260204102540-9996,173.9952499750524,21.212676030588078,191.0,0.0,0.5596894716440083,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_094598,images/9996_0001_094598.png,live,exp-20260204102540-9996,173.002235439703,20.585449305697832,193.0,0.0,0.5502333450513645,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_000203,images/9996_0001_000203.png,live,exp-20260204102540-9996,187.97017102213698,19.402802936546433,172.0,0.0,0.558909310261043,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_083794,images/9996_0001_083794.png,live,exp-20260204102540-9996,4.538763552295919,2.446202922705763,16.0,5.440848214285714,119.03703015453345,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_092486,images/9996_0001_092486.png,live,exp-20260204102540-9996,147.92617851160566,27.16246101448548,255.0,0.1934274547339874,106.07878698036365,True,False,False,False,False,1,mean_intensity
9996_0001_021417,images/9996_0001_021417.png,live,exp-20260204102540-9996,174.9186868485163,22.262451252033646,191.0,0.0,0.5514979705824378,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_007153,images/9996_0001_007153.png,live,exp-20260204102540-9996,177.89720672625117,30.382244976055492,255.0,0.2139443744626397,136.67891347109025,False,False,False,True,False,1,pct_zero
9996_0001_067853,images/9996_0001_067853.png,live,exp-20260204102540-9996,178.0318678252551,18.838591750160454,182.0,0.0,0.5292589887184482,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_082612,images/9996_0001_082612.png,live,exp-20260204102540-9996,4.545200892857143,2.431980785285772,15.0,5.4448341836734695,119.05427648897722,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_079201,images/9996_0001_079201.png,live,exp-20260204102540-9996,171.93756489098314,30.326794670559867,255.0,0.2276176024279211,110.36593348140028,False,False,False,True,False,1,pct_zero
9996_0001_073777,images/9996_0001_073777.png,live,exp-20260204102540-9996,178.80228486824993,29.216372297347995,255.0,0.21608211120225684,198.08430013680356,False,False,False,True,False,1,pct_zero
9996_0001_103848,images/9996_0001_103848.png,live,exp-20260204102540-9996,189.82525688696973,29.054850718853302,255.0,0.22390148334732718,153.5569759013429,False,False,False,True,False,1,pct_zero
9996_0001_021295,images/9996_0001_021295.png,live,exp-20260204102540-9996,164.93940059062973,27.708085229078737,255.0,0.21749541064729824,114.43281024234622,False,False,False,True,False,1,pct_zero
9996_0001_093325,images/9996_0001_093325.png,live,exp-20260204102540-9996,4.534000318877551,2.433883352739978,15.0,5.478714923469387,118.51109706762547,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_006051,images/9996_0001_006051.png,live,exp-20260204102540-9996,4.549246651785714,2.44752122824217,15.0,5.35514987244898,119.1940985563377,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_075392,images/9996_0001_075392.png,live,exp-20260204102540-9996,187.9507928266166,19.242821817682177,193.0,0.0,0.5637827687613247,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_007130,images/9996_0001_007130.png,live,exp-20260204102540-9996,4.5532525510204085,2.431293237377166,15.0,5.428890306122449,118.31937283297682,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_086354,images/9996_0001_086354.png,live,exp-20260204102540-9996,166.89851831143417,30.935769125325276,255.0,0.21965733455808936,60.41677692932842,False,False,False,True,False,1,pct_zero
9996_0001_099287,images/9996_0001_099287.png,live,exp-20260204102540-9996,4.535495057397959,2.4319287427006953,15.0,5.470742984693878,118.42014957782821,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_084223,images/9996_0001_084223.png,live,exp-20260204102540-9996,4.532266422193878,2.440424399658343,15.0,5.36312181122449,118.59110460331017,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_049140,images/9996_0001_049140.png,live,exp-20260204102540-9996,188.83051321493497,18.511747103722044,160.0,0.0,0.5738421050851571,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_110871,images/9996_0001_110871.png,live,exp-20260204102540-9996,196.82083608492925,22.371962623831642,255.0,0.182105621260331,88.42235607967798,False,True,False,False,False,1,std_intensity
9996_0001_014541,images/9996_0001_014541.png,live,exp-20260204102540-9996,4.550342793367347,2.4437095246594005,17.0,5.420918367346939,118.66558755128821,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_113188,images/9996_0001_113188.png,live,exp-20260204102540-9996,192.92627391399955,17.3874084859108,182.0,0.0,0.508293893446244,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_082548,images/9996_0001_082548.png,live,exp-20260204102540-9996,186.85936405659055,28.86911502185255,255.0,0.22412102535369097,233.76775569556168,False,False,False,True,False,1,pct_zero
9996_0001_002978,images/9996_0001_002978.png,live,exp-20260204102540-9996,183.88726901847852,16.919632643519183,164.0,0.0,0.5884303764752873,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_027674,images/9996_0001_027674.png,live,exp-20260204102540-9996,4.549226721938775,2.4444090742333007,15.0,5.496651785714286,119.3565050731079,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_071157,images/9996_0001_071157.png,live,exp-20260204102540-9996,172.01540577168367,15.765973164514412,153.0,0.0,0.5945945945945946,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_093897,images/9996_0001_093897.png,live,exp-20260204102540-9996,184.79749365418823,29.12075946497765,255.0,0.21585753402754182,138.63085812260374,False,False,False,True,False,1,pct_zero
9996_0001_002166,images/9996_0001_002166.png,live,exp-20260204102540-9996,175.8061814038104,29.006183270703968,255.0,0.21990763879170747,145.2276251503288,False,False,False,True,False,1,pct_zero
9996_0001_052805,images/9996_0001_052805.png,live,exp-20260204102540-9996,172.98349202547058,17.007026295266613,160.0,0.0,0.570185677503481,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_037427,images/9996_0001_037427.png,live,exp-20260204102540-9996,185.85416666666666,19.108351059000835,182.0,0.0,0.5511259957121281,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_018514,images/9996_0001_018514.png,live,exp-20260204102540-9996,175.96295039425092,18.630299980720345,182.0,0.0,0.5396004441356363,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_007014,images/9996_0001_007014.png,live,exp-20260204102540-9996,164.94020709055724,18.194444289881037,170.0,0.0,0.5829043172465226,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_021902,images/9996_0001_021902.png,live,exp-20260204102540-9996,183.7615455418601,27.814221714990698,255.0,0.2241075716343845,118.81470176656475,False,False,False,True,False,1,pct_zero
9996_0001_075689,images/9996_0001_075689.png,live,exp-20260204102540-9996,164.8939263815934,19.63656772573119,171.0,0.0,0.5947073191406022,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_046682,images/9996_0001_046682.png,live,exp-20260204102540-9996,188.88766739956026,18.889715746911364,186.0,0.0,0.5504288359251135,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_091008,images/9996_0001_091008.png,live,exp-20260204102540-9996,179.9914941197612,16.915287664761802,170.0,0.0,0.5752472463341625,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_096692,images/9996_0001_096692.png,live,exp-20260204102540-9996,4.534119897959184,2.452472277384347,15.0,5.520567602040816,120.803561052794,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_003877,images/9996_0001_003877.png,live,exp-20260204102540-9996,150.9915058223002,25.967811091857218,255.0,0.19540596586377412,148.2302836358949,True,False,False,False,False,1,mean_intensity
9996_0001_057246,images/9996_0001_057246.png,live,exp-20260204102540-9996,151.99976067012366,30.65253629953152,255.0,0.18946948544076586,71.65823553331117,True,False,False,False,False,1,mean_intensity
9996_0001_067960,images/9996_0001_067960.png,live,exp-20260204102540-9996,184.91719554544366,17.285046441526593,180.0,0.0,0.5151581392426731,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_071345,images/9996_0001_071345.png,live,exp-20260204102540-9996,153.01919818185442,26.088018848136457,255.0,0.20533880903490762,155.04700723563664,True,False,False,False,False,1,mean_intensity
9996_0001_018038,images/9996_0001_018038.png,live,exp-20260204102540-9996,165.8007472975403,33.42076077269088,255.0,0.22179151597498353,103.5948733581248,False,True,False,True,False,2,"std_intensity,pct_zero"
9996_0001_105546,images/9996_0001_105546.png,live,exp-20260204102540-9996,184.86300329703266,29.282592982614812,255.0,0.2138075731841343,56.44082537569165,False,False,False,True,False,1,pct_zero
9996_0001_051453,images/9996_0001_051453.png,live,exp-20260204102540-9996,184.89154870525286,29.624229990784688,255.0,0.1996526044682253,386.36562640584765,False,False,False,False,True,1,sharpness
9996_0001_108031,images/9996_0001_108031.png,live,exp-20260204102540-9996,168.90764623677381,21.99446143983923,191.0,0.0,0.556404452611977,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_100190,images/9996_0001_100190.png,live,exp-20260204102540-9996,147.00707961072112,29.168955845857212,255.0,0.1954371410338226,75.42008351376947,True,False,False,False,False,1,mean_intensity
9996_0001_107096,images/9996_0001_107096.png,live,exp-20260204102540-9996,4.544941804846939,2.4549133374482244,14.0,5.530532525510204,121.24848560013432,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_001229,images/9996_0001_001229.png,live,exp-20260204102540-9996,175.8157994758847,28.641617847662232,255.0,0.2240492908439857,184.90554598400414,False,False,False,True,False,1,pct_zero
9996_0001_019795,images/9996_0001_019795.png,live,exp-20260204102540-9996,178.9130426101194,21.568092787816802,194.0,0.0,0.5486670857895881,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_109771,images/9996_0001_109771.png,live,exp-20260204102540-9996,4.541035554846939,2.4414276465085676,17.0,5.470742984693878,118.8016752311739,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_100349,images/9996_0001_100349.png,live,exp-20260204102540-9996,4.542091836734694,2.434665664876654,14.0,5.315290178571429,119.12882150958664,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_061404,images/9996_0001_061404.png,live,exp-20260204102540-9996,187.95416233921867,15.774800403352458,146.0,0.0,0.5566733583511914,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_045518,images/9996_0001_045518.png,live,exp-20260204102540-9996,176.9326141244631,28.136996543996446,255.0,0.21376485865547898,106.1629615230761,False,False,False,True,False,1,pct_zero
9996_0001_106730,images/9996_0001_106730.png,live,exp-20260204102540-9996,184.86537423803338,19.70173374093429,168.0,0.0,0.5496193756364922,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_059453,images/9996_0001_059453.png,live,exp-20260204102540-9996,190.84984108581367,28.764909061708078,255.0,0.21388450236872086,126.61750257929668,False,False,False,True,False,1,pct_zero
9996_0001_040331,images/9996_0001_040331.png,live,exp-20260204102540-9996,4.53824537627551,2.4471722634730706,16.0,5.496651785714286,119.66790314546411,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_002429,images/9996_0001_002429.png,live,exp-20260204102540-9996,172.98609531789256,16.68457950258439,167.0,0.0,0.5733520718109241,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_016802,images/9996_0001_016802.png,live,exp-20260204102540-9996,180.83219773412992,18.62346027609071,161.0,0.0,0.5653537608283686,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_015922,images/9996_0001_015922.png,live,exp-20260204102540-9996,4.527762276785714,2.452089250458099,16.0,5.606265943877551,119.39140241360741,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_031993,images/9996_0001_031993.png,live,exp-20260204102540-9996,181.87025979990815,20.60209489917176,202.0,0.0,0.5365656785867856,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_022725,images/9996_0001_022725.png,live,exp-20260204102540-9996,182.9022223109638,16.460074517600106,158.0,0.0,0.5825858222679742,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_093188,images/9996_0001_093188.png,live,exp-20260204102540-9996,151.97434670812655,24.028185619480144,255.0,0.19135322609579622,48.8332028383711,True,False,False,False,False,1,mean_intensity
9996_0001_020976,images/9996_0001_020976.png,live,exp-20260204102540-9996,149.95953169252863,26.773076333788914,255.0,0.19147153855359209,139.6578198745674,True,False,False,False,False,1,mean_intensity
9996_0001_093644,images/9996_0001_093644.png,live,exp-20260204102540-9996,149.92899302093718,27.323908486123962,255.0,0.20737786640079764,140.48925110600797,True,False,False,False,False,1,mean_intensity
9996_0001_003987,images/9996_0001_003987.png,live,exp-20260204102540-9996,148.9553557186154,23.714990249018573,255.0,0.18144839687350456,107.08595007161615,True,False,False,False,False,1,mean_intensity
9996_0001_061583,images/9996_0001_061583.png,live,exp-20260204102540-9996,182.9992016286775,25.21861857372165,255.0,0.191609117400503,512.4296587604164,False,False,False,False,True,1,sharpness
9996_0001_107023,images/9996_0001_107023.png,live,exp-20260204102540-9996,169.95346380739795,18.578254850556252,167.0,0.0,0.5609122636149663,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_089406,images/9996_0001_089406.png,live,exp-20260204102540-9996,194.92758055488926,28.166966482149892,255.0,0.22387463020708404,141.8954237643941,False,False,False,True,False,1,pct_zero
9996_0001_084012,images/9996_0001_084012.png,live,exp-20260204102540-9996,149.92064599740803,24.938827029977517,255.0,0.1854251819359984,304.9387155697163,True,False,False,False,False,1,mean_intensity
9996_0001_048560,images/9996_0001_048560.png,live,exp-20260204102540-9996,149.94644388172193,23.673388629807928,255.0,0.2013837656770283,95.41194739865409,True,False,False,False,False,1,mean_intensity
9996_0001_036490,images/9996_0001_036490.png,live,exp-20260204102540-9996,4.520707110969388,2.4563329445400623,15.0,5.652104591836735,121.36027642980011,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_075257,images/9996_0001_075257.png,live,exp-20260204102540-9996,149.92955442977382,28.606104423784775,255.0,0.201444014519925,113.95309973131779,True,False,False,False,False,1,mean_intensity
9996_0001_052508,images/9996_0001_052508.png,live,exp-20260204102540-9996,165.9855760598504,29.79752607230592,255.0,0.22144638403990025,136.23386912201053,False,False,False,True,False,1,pct_zero
9996_0001_095213,images/9996_0001_095213.png,live,exp-20260204102540-9996,182.8236883719999,28.945859512837707,255.0,0.21618591989110633,92.97531667059367,False,False,False,True,False,1,pct_zero
9996_0001_010177,images/9996_0001_010177.png,live,exp-20260204102540-9996,180.8963918967515,30.533162918484223,255.0,0.21576697167059578,170.29193278700106,False,False,False,True,False,1,pct_zero
9996_0001_052201,images/9996_0001_052201.png,live,exp-20260204102540-9996,146.00584025992146,25.370270135048724,255.0,0.18338017500847137,133.17011969703873,True,False,False,False,False,1,mean_intensity
9996_0001_045575,images/9996_0001_045575.png,live,exp-20260204102540-9996,176.91767148446857,21.040214324132656,199.0,0.0,0.5372761848106287,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_106496,images/9996_0001_106496.png,live,exp-20260204102540-9996,198.89662552757386,22.390971059702377,255.0,0.176024643450083,133.96611092451963,False,True,False,False,False,1,std_intensity
9996_0001_072626,images/9996_0001_072626.png,live,exp-20260204102540-9996,178.9541326520429,19.45303478639358,175.0,0.0,0.5717238850129709,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_079846,images/9996_0001_079846.png,live,exp-20260204102540-9996,192.84734380621177,28.42940033299326,255.0,0.19786545149298476,435.9442808493219,False,False,False,False,True,1,sharpness
9996_0001_019260,images/9996_0001_019260.png,live,exp-20260204102540-9996,183.90336948489025,20.222140272204747,180.0,0.0,0.5407623444175103,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_078518,images/9996_0001_078518.png,live,exp-20260204102540-9996,182.93012899876194,21.391741960245945,184.0,0.0,0.5613177549412249,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_064680,images/9996_0001_064680.png,live,exp-20260204102540-9996,187.84724302518325,19.443787757269977,178.0,0.0,0.5573485456896508,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_037046,images/9996_0001_037046.png,live,exp-20260204102540-9996,193.91103209955457,17.797869308094835,180.0,0.0,0.5335457455166543,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_003338,images/9996_0001_003338.png,live,exp-20260204102540-9996,149.9402642961073,25.08698147912615,255.0,0.1933387813677224,158.58960206131835,True,False,False,False,False,1,mean_intensity
9996_0001_011897,images/9996_0001_011897.png,live,exp-20260204102540-9996,176.85165142377892,20.053308143726156,184.0,0.0,0.5556858483335969,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_077381,images/9996_0001_077381.png,live,exp-20260204102540-9996,189.94551230818414,21.340070889309388,187.0,0.0,0.5485996091028523,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_117666,images/9996_0001_117666.png,live,exp-20260204102540-9996,196.99614531945915,18.022200241169717,166.0,0.0,0.5243098654602051,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_102340,images/9996_0001_102340.png,live,exp-20260204102540-9996,4.528539540816326,2.4364578299993407,15.0,5.626195790816327,119.09790477537865,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_054780,images/9996_0001_054780.png,live,exp-20260204102540-9996,187.9080432220824,18.963096527724495,164.0,0.0,0.5623381892740125,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_026830,images/9996_0001_026830.png,live,exp-20260204102540-9996,183.88001437670974,17.660231832866756,183.0,0.0,0.5696591191179936,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_041943,images/9996_0001_041943.png,live,exp-20260204102540-9996,185.78793517406962,29.4339519859295,255.0,0.21408563425370147,136.9535437129434,False,False,False,True,False,1,pct_zero
9996_0001_019985,images/9996_0001_019985.png,live,exp-20260204102540-9996,4.521205357142857,2.4399983823329943,17.0,5.5903220663265305,119.22910015871727,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_092197,images/9996_0001_092197.png,live,exp-20260204102540-9996,164.97522491073389,27.815687263610112,255.0,0.21942510622169914,137.2705640602627,False,False,False,True,False,1,pct_zero
9996_0001_032104,images/9996_0001_032104.png,live,exp-20260204102540-9996,148.99668986420468,25.042213836606198,255.0,0.19940577080300703,52.385443955167574,True,False,False,False,False,1,mean_intensity
9996_0001_077870,images/9996_0001_077870.png,live,exp-20260204102540-9996,180.88765525779783,21.574184204924155,204.0,0.0,0.5575767935363061,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_052437,images/9996_0001_052437.png,live,exp-20260204102540-9996,161.84497655392596,27.676269760732758,255.0,0.2214905716851242,120.2692696272622,False,False,False,True,False,1,pct_zero
9996_0001_094449,images/9996_0001_094449.png,live,exp-20260204102540-9996,173.90873879449757,28.750656209833714,255.0,0.22361091700441232,66.32372638198441,False,False,False,True,False,1,pct_zero
9996_0001_092103,images/9996_0001_092103.png,live,exp-20260204102540-9996,173.94635548723272,20.299670951111406,182.0,0.0,0.5602368773894811,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_048038,images/9996_0001_048038.png,live,exp-20260204102540-9996,4.557358099489796,2.4420945520134842,15.0,5.436862244897959,119.48877922722635,True,True,True,True,False,4,"mean_intensity,std_intensity,dynamic_range,pct_zero"
9996_0001_102787,images/9996_0001_102787.png,live,exp-20260204102540-9996,192.90540270734337,16.93509328168221,162.0,0.0,0.517237477438252,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_001138,images/9996_0001_001138.png,live,exp-20260204102540-9996,182.8895810870173,17.767029387089664,173.0,0.0,0.5614552084488369,False,True,True,True,False,3,"std_intensity,dynamic_range,pct_zero"
9996_0001_075748,images/9996_0001_075748.png,live,exp-20260204102540-9996,176.04002632523634,20.40072730731064,255.0,0.17550157552550757,267.93791824741675,False,True,False,False,False,1,std_intensity
9996_0001_093206,images/9996_0001_093206.png,live,exp-20260204102540-9996,137.9021229941194,22.357259519056765,255.0,0.18937506229442838,76.34121950957599,True,True,False,False,False,2,"mean_intensity,std_intensity"
9996_0001_097261,images/9996_0001_097261.png,live,exp-20260204102540-9996,171.80996660467534,29.599062951705378,255.0,0.21596976423300737,112.70579910283959,False,False,False,True,False,1,pct_zero
